recid,idtruth
GECO017093,rec-008533
GECO017094,rec-008534
GECO017095,rec-008535
GECO017096,rec-008536
GECO017097,rec-008536
GECO017098,rec-008536
GECO017099,rec-008536
GECO017100,rec-008537
GECO017101,rec-008537
GECO017102,rec-008537
GECO017103,rec-008537
GECO017104,rec-008538
GECO017105,rec-008539
GECO017106,rec-008540
GECO017107,rec-008541
GECO017108,rec-008541
GECO017109,rec-008542
GECO017110,rec-008542
GECO017111,rec-008542
GECO017112,rec-008542
GECO017113,rec-008542
GECO017114,rec-008542
GECO017115,rec-008543
GECO017116,rec-008544
GECO017117,rec-008545
GECO017118,rec-008546
GECO017119,rec-008547
GECO017120,rec-008548
GECO017121,rec-008549
GECO017122,rec-008549
GECO017123,rec-008549
GECO017124,rec-008549
GECO017125,rec-008550
GECO017126,rec-008550
GECO017127,rec-008550
GECO017128,rec-008551
GECO017129,rec-008552
GECO017130,rec-008553
GECO017131,rec-008554
GECO017132,rec-008555
GECO017133,rec-008556
GECO017134,rec-008557
GECO017135,rec-008558
GECO017136,rec-008558
GECO017137,rec-008559
GECO017138,rec-008559
GECO017139,rec-008559
GECO017140,rec-008560
GECO017141,rec-008560
GECO017142,rec-008560
GECO017143,rec-008561
GECO017144,rec-008562
GECO017145,rec-008563
GECO017146,rec-008563
GECO017147,rec-008563
GECO017148,rec-008563
GECO017149,rec-008563
GECO017150,rec-008564
GECO017151,rec-008565
GECO017152,rec-008566
GECO017153,rec-008567
GECO017154,rec-008568
GECO017155,rec-008568
GECO017156,rec-008568
GECO017157,rec-008568
GECO017158,rec-008568
GECO017159,rec-008568
GECO017160,rec-008569
GECO017161,rec-008569
GECO017162,rec-008569
GECO017163,rec-008570
GECO017164,rec-008571
GECO017165,rec-008572
GECO017166,rec-008573
GECO017167,rec-008573
GECO017168,rec-008573
GECO017169,rec-008573
GECO017170,rec-008574
GECO017171,rec-008575
GECO017172,rec-008575
GECO017173,rec-008575
GECO017174,rec-008575
GECO017175,rec-008575
GECO017176,rec-008575
GECO017177,rec-008576
GECO017178,rec-008577
GECO017179,rec-008578
GECO017180,rec-008578
GECO017181,rec-008578
GECO017182,rec-008578
GECO017183,rec-008579
GECO017184,rec-008580
GECO017185,rec-008581
GECO017186,rec-008582
GECO017187,rec-008583
GECO017188,rec-008584
GECO017189,rec-008585
GECO017190,rec-008586
GECO017191,rec-008586
GECO017192,rec-008586
GECO017193,rec-008587
GECO017194,rec-008588
GECO017195,rec-008588
GECO017196,rec-008588
GECO017197,rec-008588
GECO017198,rec-008588
GECO017199,rec-008589
GECO017200,rec-008590
GECO017201,rec-008590
GECO017202,rec-008590
GECO017203,rec-008590
GECO017204,rec-008591
GECO017205,rec-008591
GECO017206,rec-008591
GECO017207,rec-008591
GECO017208,rec-008592
GECO017209,rec-008593
GECO017210,rec-008593
GECO017211,rec-008593
GECO017212,rec-008593
GECO017213,rec-008593
GECO017214,rec-008594
GECO017215,rec-008595
GECO017216,rec-008596
GECO017217,rec-008597
GECO017218,rec-008597
GECO017219,rec-008597
GECO017220,rec-008597
GECO017221,rec-008597
GECO017222,rec-008598
GECO017223,rec-008599
GECO017224,rec-008600
GECO017225,rec-008601
GECO017226,rec-008602
GECO017227,rec-008603
GECO017228,rec-008603
GECO017229,rec-008603
GECO017230,rec-008603
GECO017231,rec-008603
GECO017232,rec-008604
GECO017233,rec-008605
GECO017234,rec-008606
GECO017235,rec-008607
GECO017236,rec-008608
GECO017237,rec-008608
GECO017238,rec-008608
GECO017239,rec-008609
GECO017240,rec-008610
GECO017241,rec-008611
GECO017242,rec-008612
GECO017243,rec-008613
GECO017244,rec-008614
GECO017245,rec-008615
GECO017246,rec-008616
GECO017247,rec-008617
GECO017248,rec-008618
GECO017249,rec-008618
GECO017250,rec-008618
GECO017251,rec-008618
GECO017252,rec-008618
GECO017253,rec-008619
GECO017254,rec-008620
GECO017255,rec-008621
GECO017256,rec-008622
GECO017257,rec-008623
GECO017258,rec-008624
GECO017259,rec-008624
GECO017260,rec-008624
GECO017261,rec-008624
GECO017262,rec-008624
GECO017263,rec-008624
GECO017264,rec-008624
GECO017265,rec-008625
GECO017266,rec-008625
GECO017267,rec-008625
GECO017268,rec-008625
GECO017269,rec-008625
GECO017270,rec-008626
GECO017271,rec-008627
GECO017272,rec-008628
GECO017273,rec-008629
GECO017274,rec-008630
GECO017275,rec-008631
GECO017276,rec-008632
GECO017277,rec-008632
GECO017278,rec-008632
GECO017279,rec-008632
GECO017280,rec-008632
GECO017281,rec-008633
GECO017282,rec-008634
GECO017283,rec-008634
GECO017284,rec-008634
GECO017285,rec-008635
GECO017286,rec-008636
GECO017287,rec-008637
GECO017288,rec-008638
GECO017289,rec-008639
GECO017290,rec-008639
GECO017291,rec-008639
GECO017292,rec-008639
GECO017293,rec-008639
GECO017294,rec-008639
GECO017295,rec-008640
GECO017296,rec-008641
GECO017297,rec-008642
GECO017298,rec-008643
GECO017299,rec-008644
GECO017300,rec-008645
GECO017301,rec-008646
GECO017302,rec-008647
GECO017303,rec-008648
GECO017304,rec-008648
GECO017305,rec-008648
GECO017306,rec-008649
GECO017307,rec-008649
GECO017308,rec-008649
GECO017309,rec-008649
GECO017310,rec-008649
GECO017311,rec-008650
GECO017312,rec-008651
GECO017313,rec-008651
GECO017314,rec-008651
GECO017315,rec-008652
GECO017316,rec-008653
GECO017317,rec-008654
GECO017318,rec-008654
GECO017319,rec-008654
GECO017320,rec-008654
GECO017321,rec-008654
GECO017322,rec-008655
GECO017323,rec-008656
GECO017324,rec-008657
GECO017325,rec-008658
GECO017326,rec-008658
GECO017327,rec-008658
GECO017328,rec-008659
GECO017329,rec-008660
GECO017330,rec-008660
GECO017331,rec-008661
GECO017332,rec-008662
GECO017333,rec-008663
GECO017334,rec-008664
GECO017335,rec-008665
GECO017336,rec-008665
GECO017337,rec-008665
GECO017338,rec-008666
GECO017339,rec-008667
GECO017340,rec-008667
GECO017341,rec-008668
GECO017342,rec-008668
GECO017343,rec-008669
GECO017344,rec-008670
GECO017345,rec-008671
GECO017346,rec-008672
GECO017347,rec-008673
GECO017348,rec-008674
GECO017349,rec-008675
GECO017350,rec-008676
GECO017351,rec-008676
GECO017352,rec-008676
GECO017353,rec-008677
GECO017354,rec-008678
GECO017355,rec-008679
GECO017356,rec-008679
GECO017357,rec-008679
GECO017358,rec-008680
GECO017359,rec-008680
GECO017360,rec-008680
GECO017361,rec-008680
GECO017362,rec-008680
GECO017363,rec-008680
GECO017364,rec-008681
GECO017365,rec-008682
GECO017366,rec-008683
GECO017367,rec-008684
GECO017368,rec-008684
GECO017369,rec-008684
GECO017370,rec-008685
GECO017371,rec-008686
GECO017372,rec-008687
GECO017373,rec-008687
GECO017374,rec-008687
GECO017375,rec-008687
GECO017376,rec-008687
GECO017377,rec-008688
GECO017378,rec-008688
GECO017379,rec-008688
GECO017380,rec-008689
GECO017381,rec-008689
GECO017382,rec-008689
GECO017383,rec-008690
GECO017384,rec-008691
GECO017385,rec-008691
GECO017386,rec-008691
GECO017387,rec-008691
GECO017388,rec-008692
GECO017389,rec-008693
GECO017390,rec-008693
GECO017391,rec-008693
GECO017392,rec-008693
GECO017393,rec-008693
GECO017394,rec-008693
GECO017395,rec-008694
GECO017396,rec-008695
GECO017397,rec-008696
GECO017398,rec-008697
GECO017399,rec-008697
GECO017400,rec-008697
GECO017401,rec-008697
GECO017402,rec-008697
GECO017403,rec-008697
GECO017404,rec-008698
GECO017405,rec-008699
GECO017406,rec-008699
GECO017407,rec-008699
GECO017408,rec-008699
GECO017409,rec-008700
GECO017410,rec-008701
GECO017411,rec-008702
GECO017412,rec-008702
GECO017413,rec-008703
GECO017414,rec-008704
GECO017415,rec-008705
GECO017416,rec-008706
GECO017417,rec-008706
GECO017418,rec-008706
GECO017419,rec-008706
GECO017420,rec-008706
GECO017421,rec-008706
GECO017422,rec-008707
GECO017423,rec-008708
GECO017424,rec-008709
GECO017425,rec-008710
GECO017426,rec-008711
GECO017427,rec-008712
GECO017428,rec-008713
GECO017429,rec-008713
GECO017430,rec-008713
GECO017431,rec-008714
GECO017432,rec-008714
GECO017433,rec-008714
GECO017434,rec-008714
GECO017435,rec-008715
GECO017436,rec-008715
GECO017437,rec-008715
GECO017438,rec-008715
GECO017439,rec-008716
GECO017440,rec-008717
GECO017441,rec-008717
GECO017442,rec-008718
GECO017443,rec-008719
GECO017444,rec-008720
GECO017445,rec-008721
GECO017446,rec-008722
GECO017447,rec-008722
GECO017448,rec-008722
GECO017449,rec-008722
GECO017450,rec-008723
GECO017451,rec-008724
GECO017452,rec-008724
GECO017453,rec-008724
GECO017454,rec-008724
GECO017455,rec-008724
GECO017456,rec-008725
GECO017457,rec-008725
GECO017458,rec-008725
GECO017459,rec-008725
GECO017460,rec-008725
GECO017461,rec-008726
GECO017462,rec-008727
GECO017463,rec-008728
GECO017464,rec-008729
GECO017465,rec-008730
GECO017466,rec-008730
GECO017467,rec-008730
GECO017468,rec-008730
GECO017469,rec-008731
GECO017470,rec-008732
GECO017471,rec-008733
GECO017472,rec-008734
GECO017473,rec-008735
GECO017474,rec-008735
GECO017475,rec-008735
GECO017476,rec-008736
GECO017477,rec-008736
GECO017478,rec-008737
GECO017479,rec-008738
GECO017480,rec-008739
GECO017481,rec-008740
GECO017482,rec-008740
GECO017483,rec-008740
GECO017484,rec-008741
GECO017485,rec-008741
GECO017486,rec-008742
GECO017487,rec-008742
GECO017488,rec-008742
GECO017489,rec-008742
GECO017490,rec-008743
GECO017491,rec-008744
GECO017492,rec-008745
GECO017493,rec-008746
GECO017494,rec-008747
GECO017495,rec-008747
GECO017496,rec-008747
GECO017497,rec-008747
GECO017498,rec-008748
GECO017499,rec-008749
GECO017500,rec-008750
GECO017501,rec-008751
GECO017502,rec-008752
GECO017503,rec-008753
GECO017504,rec-008754
GECO017505,rec-008755
GECO017506,rec-008756
GECO017507,rec-008756
GECO017508,rec-008756
GECO017509,rec-008757
GECO017510,rec-008758
GECO017511,rec-008758
GECO017512,rec-008758
GECO017513,rec-008758
GECO017514,rec-008759
GECO017515,rec-008760
GECO017516,rec-008760
GECO017517,rec-008760
GECO017518,rec-008761
GECO017519,rec-008762
GECO017520,rec-008763
GECO017521,rec-008764
GECO017522,rec-008765
GECO017523,rec-008765
GECO017524,rec-008766
GECO017525,rec-008767
GECO017526,rec-008767
GECO017527,rec-008767
GECO017528,rec-008767
GECO017529,rec-008768
GECO017530,rec-008769
GECO017531,rec-008770
GECO017532,rec-008771
GECO017533,rec-008771
GECO017534,rec-008771
GECO017535,rec-008771
GECO017536,rec-008771
GECO017537,rec-008772
GECO017538,rec-008773
GECO017539,rec-008773
GECO017540,rec-008773
GECO017541,rec-008773
GECO017542,rec-008774
GECO017543,rec-008775
GECO017544,rec-008775
GECO017545,rec-008775
GECO017546,rec-008775
GECO017547,rec-008776
GECO017548,rec-008777
GECO017549,rec-008778
GECO017550,rec-008779
GECO017551,rec-008780
GECO017552,rec-008781
GECO017553,rec-008781
GECO017554,rec-008781
GECO017555,rec-008782
GECO017556,rec-008783
GECO017557,rec-008784
GECO017558,rec-008785
GECO017559,rec-008786
GECO017560,rec-008787
GECO017561,rec-008787
GECO017562,rec-008787
GECO017563,rec-008787
GECO017564,rec-008788
GECO017565,rec-008789
GECO017566,rec-008790
GECO017567,rec-008791
GECO017568,rec-008792
GECO017569,rec-008792
GECO017570,rec-008792
GECO017571,rec-008792
GECO017572,rec-008793
GECO017573,rec-008794
GECO017574,rec-008794
GECO017575,rec-008794
GECO017576,rec-008795
GECO017577,rec-008795
GECO017578,rec-008795
GECO017579,rec-008796
GECO017580,rec-008797
GECO017581,rec-008798
GECO017582,rec-008798
GECO017583,rec-008798
GECO017584,rec-008798
GECO017585,rec-008798
GECO017586,rec-008799
GECO017587,rec-008800
GECO017588,rec-008801
GECO017589,rec-008801
GECO017590,rec-008802
GECO017591,rec-008802
GECO017592,rec-008802
GECO017593,rec-008802
GECO017594,rec-008802
GECO017595,rec-008802
GECO017596,rec-008803
GECO017597,rec-008803
GECO017598,rec-008803
GECO017599,rec-008804
GECO017600,rec-008805
GECO017601,rec-008806
GECO017602,rec-008806
GECO017603,rec-008806
GECO017604,rec-008806
GECO017605,rec-008807
GECO017606,rec-008807
GECO017607,rec-008807
GECO017608,rec-008807
GECO017609,rec-008808
GECO017610,rec-008809
GECO017611,rec-008810
GECO017612,rec-008811
GECO017613,rec-008812
GECO017614,rec-008813
GECO017615,rec-008813
GECO017616,rec-008813
GECO017617,rec-008813
GECO017618,rec-008814
GECO017619,rec-008815
GECO017620,rec-008816
GECO017621,rec-008817
GECO017622,rec-008818
GECO017623,rec-008819
GECO017624,rec-008820
GECO017625,rec-008821
GECO017626,rec-008821
GECO017627,rec-008821
GECO017628,rec-008821
GECO017629,rec-008821
GECO017630,rec-008822
GECO017631,rec-008822
GECO017632,rec-008822
GECO017633,rec-008822
GECO017634,rec-008822
GECO017635,rec-008822
GECO017636,rec-008823
GECO017637,rec-008824
GECO017638,rec-008824
GECO017639,rec-008824
GECO017640,rec-008824
GECO017641,rec-008824
GECO017642,rec-008825
GECO017643,rec-008825
GECO017644,rec-008825
GECO017645,rec-008825
GECO017646,rec-008825
GECO017647,rec-008825
GECO017648,rec-008825
GECO017649,rec-008826
GECO017650,rec-008827
GECO017651,rec-008828
GECO017652,rec-008828
GECO017653,rec-008828
GECO017654,rec-008828
GECO017655,rec-008828
GECO017656,rec-008828
GECO017657,rec-008829
GECO017658,rec-008829
GECO017659,rec-008830
GECO017660,rec-008831
GECO017661,rec-008832
GECO017662,rec-008833
GECO017663,rec-008834
GECO017664,rec-008835
GECO017665,rec-008836
GECO017666,rec-008836
GECO017667,rec-008836
GECO017668,rec-008837
GECO017669,rec-008838
GECO017670,rec-008839
GECO017671,rec-008839
GECO017672,rec-008840
GECO017673,rec-008841
GECO017674,rec-008842
GECO017675,rec-008843
GECO017676,rec-008844
GECO017677,rec-008844
GECO017678,rec-008844
GECO017679,rec-008845
GECO017680,rec-008846
GECO017681,rec-008846
GECO017682,rec-008846
GECO017683,rec-008846
GECO017684,rec-008846
GECO017685,rec-008847
GECO017686,rec-008848
GECO017687,rec-008849
GECO017688,rec-008850
GECO017689,rec-008851
GECO017690,rec-008852
GECO017691,rec-008852
GECO017692,rec-008853
GECO017693,rec-008854
GECO017694,rec-008855
GECO017695,rec-008856
GECO017696,rec-008856
GECO017697,rec-008856
GECO017698,rec-008856
GECO017699,rec-008856
GECO017700,rec-008856
GECO017701,rec-008856
GECO017702,rec-008857
GECO017703,rec-008858
GECO017704,rec-008859
GECO017705,rec-008859
GECO017706,rec-008859
GECO017707,rec-008859
GECO017708,rec-008860
GECO017709,rec-008861
GECO017710,rec-008862
GECO017711,rec-008863
GECO017712,rec-008864
GECO017713,rec-008864
GECO017714,rec-008864
GECO017715,rec-008864
GECO017716,rec-008864
GECO017717,rec-008864
GECO017718,rec-008864
GECO017719,rec-008864
GECO017720,rec-008865
GECO017721,rec-008866
GECO017722,rec-008867
GECO017723,rec-008867
GECO017724,rec-008868
GECO017725,rec-008868
GECO017726,rec-008868
GECO017727,rec-008868
GECO017728,rec-008868
GECO017729,rec-008869
GECO017730,rec-008869
GECO017731,rec-008869
GECO017732,rec-008869
GECO017733,rec-008869
GECO017734,rec-008869
GECO017735,rec-008870
GECO017736,rec-008871
GECO017737,rec-008872
GECO017738,rec-008872
GECO017739,rec-008872
GECO017740,rec-008872
GECO017741,rec-008873
GECO017742,rec-008874
GECO017743,rec-008874
GECO017744,rec-008874
GECO017745,rec-008874
GECO017746,rec-008875
GECO017747,rec-008875
GECO017748,rec-008875
GECO017749,rec-008875
GECO017750,rec-008875
GECO017751,rec-008875
GECO017752,rec-008876
GECO017753,rec-008877
GECO017754,rec-008878
GECO017755,rec-008879
GECO017756,rec-008880
GECO017757,rec-008881
GECO017758,rec-008882
GECO017759,rec-008883
GECO017760,rec-008883
GECO017761,rec-008883
GECO017762,rec-008884
GECO017763,rec-008885
GECO017764,rec-008885
GECO017765,rec-008885
GECO017766,rec-008886
GECO017767,rec-008887
GECO017768,rec-008888
GECO017769,rec-008888
GECO017770,rec-008889
GECO017771,rec-008890
GECO017772,rec-008891
GECO017773,rec-008892
GECO017774,rec-008892
GECO017775,rec-008892
GECO017776,rec-008892
GECO017777,rec-008893
GECO017778,rec-008893
GECO017779,rec-008893
GECO017780,rec-008893
GECO017781,rec-008893
GECO017782,rec-008894
GECO017783,rec-008895
GECO017784,rec-008896
GECO017785,rec-008897
GECO017786,rec-008898
GECO017787,rec-008899
GECO017788,rec-008900
GECO017789,rec-008901
GECO017790,rec-008901
GECO017791,rec-008901
GECO017792,rec-008901
GECO017793,rec-008901
GECO017794,rec-008901
GECO017795,rec-008901
GECO017796,rec-008902
GECO017797,rec-008902
GECO017798,rec-008902
GECO017799,rec-008903
GECO017800,rec-008904
GECO017801,rec-008905
GECO017802,rec-008906
GECO017803,rec-008907
GECO017804,rec-008908
GECO017805,rec-008908
GECO017806,rec-008908
GECO017807,rec-008908
GECO017808,rec-008909
GECO017809,rec-008909
GECO017810,rec-008910
GECO017811,rec-008911
GECO017812,rec-008912
GECO017813,rec-008912
GECO017814,rec-008912
GECO017815,rec-008912
GECO017816,rec-008912
GECO017817,rec-008913
GECO017818,rec-008914
GECO017819,rec-008915
GECO017820,rec-008915
GECO017821,rec-008915
GECO017822,rec-008915
GECO017823,rec-008915
GECO017824,rec-008916
GECO017825,rec-008917
GECO017826,rec-008918
GECO017827,rec-008919
GECO017828,rec-008919
GECO017829,rec-008919
GECO017830,rec-008919
GECO017831,rec-008919
GECO017832,rec-008919
GECO017833,rec-008920
GECO017834,rec-008920
GECO017835,rec-008920
GECO017836,rec-008920
GECO017837,rec-008921
GECO017838,rec-008922
GECO017839,rec-008922
GECO017840,rec-008922
GECO017841,rec-008922
GECO017842,rec-008923
GECO017843,rec-008924
GECO017844,rec-008925
GECO017845,rec-008926
GECO017846,rec-008927
GECO017847,rec-008927
GECO017848,rec-008927
GECO017849,rec-008927
GECO017850,rec-008928
GECO017851,rec-008928
GECO017852,rec-008928
GECO017853,rec-008929
GECO017854,rec-008930
GECO017855,rec-008930
GECO017856,rec-008930
GECO017857,rec-008930
GECO017858,rec-008931
GECO017859,rec-008931
GECO017860,rec-008931
GECO017861,rec-008932
GECO017862,rec-008932
GECO017863,rec-008932
GECO017864,rec-008932
GECO017865,rec-008932
GECO017866,rec-008932
GECO017867,rec-008933
GECO017868,rec-008933
GECO017869,rec-008934
GECO017870,rec-008935
GECO017871,rec-008936
GECO017872,rec-008937
GECO017873,rec-008938
GECO017874,rec-008939
GECO017875,rec-008940
GECO017876,rec-008941
GECO017877,rec-008942
GECO017878,rec-008943
GECO017879,rec-008944
GECO017880,rec-008945
GECO017881,rec-008946
GECO017882,rec-008947
GECO017883,rec-008948
GECO017884,rec-008949
GECO017885,rec-008950
GECO017886,rec-008950
GECO017887,rec-008951
GECO017888,rec-008952
GECO017889,rec-008953
GECO017890,rec-008954
GECO017891,rec-008954
GECO017892,rec-008954
GECO017893,rec-008954
GECO017894,rec-008954
GECO017895,rec-008954
GECO017896,rec-008954
GECO017897,rec-008955
GECO017898,rec-008955
GECO017899,rec-008955
GECO017900,rec-008956
GECO017901,rec-008956
GECO017902,rec-008956
GECO017903,rec-008956
GECO017904,rec-008957
GECO017905,rec-008958
GECO017906,rec-008959
GECO017907,rec-008959
GECO017908,rec-008960
GECO017909,rec-008961
GECO017910,rec-008961
GECO017911,rec-008961
GECO017912,rec-008961
GECO017913,rec-008962
GECO017914,rec-008963
GECO017915,rec-008964
GECO017916,rec-008964
GECO017917,rec-008964
GECO017918,rec-008965
GECO017919,rec-008965
GECO017920,rec-008966
GECO017921,rec-008967
GECO017922,rec-008968
GECO017923,rec-008969
GECO017924,rec-008969
GECO017925,rec-008969
GECO017926,rec-008969
GECO017927,rec-008969
GECO017928,rec-008970
GECO017929,rec-008971
GECO017930,rec-008972
GECO017931,rec-008972
GECO017932,rec-008972
GECO017933,rec-008972
GECO017934,rec-008972
GECO017935,rec-008972
GECO017936,rec-008972
GECO017937,rec-008973
GECO017938,rec-008974
GECO017939,rec-008975
GECO017940,rec-008976
GECO017941,rec-008977
GECO017942,rec-008978
GECO017943,rec-008979
GECO017944,rec-008979
GECO017945,rec-008979
GECO017946,rec-008980
GECO017947,rec-008981
GECO017948,rec-008981
GECO017949,rec-008981
GECO017950,rec-008981
GECO017951,rec-008981
GECO017952,rec-008982
GECO017953,rec-008983
GECO017954,rec-008983
GECO017955,rec-008983
GECO017956,rec-008983
GECO017957,rec-008983
GECO017958,rec-008984
GECO017959,rec-008985
GECO017960,rec-008986
GECO017961,rec-008987
GECO017962,rec-008988
GECO017963,rec-008989
GECO017964,rec-008990
GECO017965,rec-008990
GECO017966,rec-008990
GECO017967,rec-008990
GECO017968,rec-008990
GECO017969,rec-008990
GECO017970,rec-008991
GECO017971,rec-008992
GECO017972,rec-008992
GECO017973,rec-008992
GECO017974,rec-008992
GECO017975,rec-008993
GECO017976,rec-008994
GECO017977,rec-008995
GECO017978,rec-008996
GECO017979,rec-008997
GECO017980,rec-008998
GECO017981,rec-008999
GECO017982,rec-008999
GECO017983,rec-008999
GECO017984,rec-008999
GECO017985,rec-008999
GECO017986,rec-009000
GECO017987,rec-009001
GECO017988,rec-009002
GECO017989,rec-009002
GECO017990,rec-009002
GECO017991,rec-009002
GECO017992,rec-009003
GECO017993,rec-009003
GECO017994,rec-009003
GECO017995,rec-009003
GECO017996,rec-009003
GECO017997,rec-009003
GECO017998,rec-009004
GECO017999,rec-009005
GECO018000,rec-009006
GECO018001,rec-009007
GECO018002,rec-009008
GECO018003,rec-009008
GECO018004,rec-009008
GECO018005,rec-009008
GECO018006,rec-009008
GECO018007,rec-009008
GECO018008,rec-009009
GECO018009,rec-009010
GECO018010,rec-009010
GECO018011,rec-009010
GECO018012,rec-009010
GECO018013,rec-009010
GECO018014,rec-009011
GECO018015,rec-009011
GECO018016,rec-009012
GECO018017,rec-009012
GECO018018,rec-009012
GECO018019,rec-009012
GECO018020,rec-009013
GECO018021,rec-009013
GECO018022,rec-009013
GECO018023,rec-009013
GECO018024,rec-009013
GECO018025,rec-009013
GECO018026,rec-009013
GECO018027,rec-009013
GECO018028,rec-009014
GECO018029,rec-009015
GECO018030,rec-009016
GECO018031,rec-009016
GECO018032,rec-009016
GECO018033,rec-009016
GECO018034,rec-009016
GECO018035,rec-009016
GECO018036,rec-009016
GECO018037,rec-009016
GECO018038,rec-009016
GECO018039,rec-009016
GECO018040,rec-009017
GECO018041,rec-009017
GECO018042,rec-009017
GECO018043,rec-009017
GECO018044,rec-009017
GECO018045,rec-009018
GECO018046,rec-009019
GECO018047,rec-009020
GECO018048,rec-009021
GECO018049,rec-009022
GECO018050,rec-009022
GECO018051,rec-009022
GECO018052,rec-009022
GECO018053,rec-009022
GECO018054,rec-009023
GECO018055,rec-009024
GECO018056,rec-009024
GECO018057,rec-009024
GECO018058,rec-009024
GECO018059,rec-009025
GECO018060,rec-009025
GECO018061,rec-009025
GECO018062,rec-009025
GECO018063,rec-009025
GECO018064,rec-009026
GECO018065,rec-009027
GECO018066,rec-009028
GECO018067,rec-009029
GECO018068,rec-009030
GECO018069,rec-009030
GECO018070,rec-009030
GECO018071,rec-009031
GECO018072,rec-009031
GECO018073,rec-009031
GECO018074,rec-009031
GECO018075,rec-009031
GECO018076,rec-009032
GECO018077,rec-009033
GECO018078,rec-009033
GECO018079,rec-009033
GECO018080,rec-009033
GECO018081,rec-009033
GECO018082,rec-009034
GECO018083,rec-009034
GECO018084,rec-009034
GECO018085,rec-009034
GECO018086,rec-009034
GECO018087,rec-009035
GECO018088,rec-009036
GECO018089,rec-009036
GECO018090,rec-009036
GECO018091,rec-009036
GECO018092,rec-009037
GECO018093,rec-009037
GECO018094,rec-009038
GECO018095,rec-009039
GECO018096,rec-009040
GECO018097,rec-009041
GECO018098,rec-009042
GECO018099,rec-009042
GECO018100,rec-009043
GECO018101,rec-009044
GECO018102,rec-009044
GECO018103,rec-009044
GECO018104,rec-009045
GECO018105,rec-009045
GECO018106,rec-009046
GECO018107,rec-009047
GECO018108,rec-009047
GECO018109,rec-009047
GECO018110,rec-009047
GECO018111,rec-009048
GECO018112,rec-009048
GECO018113,rec-009048
GECO018114,rec-009049
GECO018115,rec-009050
GECO018116,rec-009051
GECO018117,rec-009052
GECO018118,rec-009053
GECO018119,rec-009054
GECO018120,rec-009054
GECO018121,rec-009055
GECO018122,rec-009055
GECO018123,rec-009055
GECO018124,rec-009056
GECO018125,rec-009057
GECO018126,rec-009058
GECO018127,rec-009059
GECO018128,rec-009059
GECO018129,rec-009060
GECO018130,rec-009061
GECO018131,rec-009062
GECO018132,rec-009062
GECO018133,rec-009062
GECO018134,rec-009062
GECO018135,rec-009062
GECO018136,rec-009062
GECO018137,rec-009062
GECO018138,rec-009063
GECO018139,rec-009064
GECO018140,rec-009064
GECO018141,rec-009064
GECO018142,rec-009064
GECO018143,rec-009065
GECO018144,rec-009066
GECO018145,rec-009067
GECO018146,rec-009068
GECO018147,rec-009068
GECO018148,rec-009068
GECO018149,rec-009068
GECO018150,rec-009069
GECO018151,rec-009070
GECO018152,rec-009070
GECO018153,rec-009070
GECO018154,rec-009070
GECO018155,rec-009071
GECO018156,rec-009071
GECO018157,rec-009071
GECO018158,rec-009072
GECO018159,rec-009073
GECO018160,rec-009073
GECO018161,rec-009073
GECO018162,rec-009074
GECO018163,rec-009075
GECO018164,rec-009076
GECO018165,rec-009076
GECO018166,rec-009076
GECO018167,rec-009077
GECO018168,rec-009077
GECO018169,rec-009078
GECO018170,rec-009079
GECO018171,rec-009079
GECO018172,rec-009079
GECO018173,rec-009080
GECO018174,rec-009080
GECO018175,rec-009080
GECO018176,rec-009080
GECO018177,rec-009081
GECO018178,rec-009082
GECO018179,rec-009083
GECO018180,rec-009083
GECO018181,rec-009084
GECO018182,rec-009085
GECO018183,rec-009086
GECO018184,rec-009086
GECO018185,rec-009086
GECO018186,rec-009086
GECO018187,rec-009087
GECO018188,rec-009088
GECO018189,rec-009089
GECO018190,rec-009089
GECO018191,rec-009089
GECO018192,rec-009089
GECO018193,rec-009090
GECO018194,rec-009091
GECO018195,rec-009091
GECO018196,rec-009091
GECO018197,rec-009091
GECO018198,rec-009091
GECO018199,rec-009092
GECO018200,rec-009093
GECO018201,rec-009093
GECO018202,rec-009094
GECO018203,rec-009095
GECO018204,rec-009096
GECO018205,rec-009097
GECO018206,rec-009098
GECO018207,rec-009099
GECO018208,rec-009100
GECO018209,rec-009101
GECO018210,rec-009101
GECO018211,rec-009102
GECO018212,rec-009102
GECO018213,rec-009102
GECO018214,rec-009102
GECO018215,rec-009102
GECO018216,rec-009103
GECO018217,rec-009103
GECO018218,rec-009103
GECO018219,rec-009103
GECO018220,rec-009104
GECO018221,rec-009105
GECO018222,rec-009105
GECO018223,rec-009105
GECO018224,rec-009106
GECO018225,rec-009106
GECO018226,rec-009106
GECO018227,rec-009106
GECO018228,rec-009107
GECO018229,rec-009108
GECO018230,rec-009109
GECO018231,rec-009110
GECO018232,rec-009110
GECO018233,rec-009110
GECO018234,rec-009111
GECO018235,rec-009112
GECO018236,rec-009112
GECO018237,rec-009112
GECO018238,rec-009113
GECO018239,rec-009114
GECO018240,rec-009115
GECO018241,rec-009116
GECO018242,rec-009117
GECO018243,rec-009118
GECO018244,rec-009119
GECO018245,rec-009120
GECO018246,rec-009120
GECO018247,rec-009120
GECO018248,rec-009120
GECO018249,rec-009120
GECO018250,rec-009121
GECO018251,rec-009121
GECO018252,rec-009121
GECO018253,rec-009122
GECO018254,rec-009123
GECO018255,rec-009124
GECO018256,rec-009125
GECO018257,rec-009126
GECO018258,rec-009126
